"country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share"
"RUS",2012,4,2191.486,15284.673,3460.55,24135.854,3.546
"RUS",2013,1.8,2288.428,15913.302,3581.23,24903.206,3.494
"RUS",2014,0.7,2048.837,13984.474,3670.432,25052.774,3.403
"RUS",2015,-2,1356.703,9231.599,3631.416,24709.731,3.229
"RUS",2016,0.2,1280.648,8689.368,3673.023,24921.954,3.136
"RUS",2017,1.8,1575.14,10665.247,3807.099,25777.812,3.077
"RUS",2018,2.8,1653.005,11182.629,4205.23,28448.51,3.196
"RUS",2019,2.2,1695.724,11465.343,4579.554,30963.855,3.284
"RUS",2020,-2.7,1488.118,10074.726,4651.43,31490.712,3.343
"RUS",2021,5.9,1843.13,12519.735,5732.444,38938.47,3.688
"RUS",2022,-1.2,2269.899,15471.593,6064.551,41335.869,3.52
"RUS",2023,3.6,2009.959,13738.704,6512.069,44512.053,3.534
"RUS",2024,3.6,2184.316,14952.904,6909.381,47298.706,3.551
"RUS",2025,1.3,2195.708,15077.117,7129.67,48956.824,3.487
"RUS",2026,1.2,2249.265,15495.147,7349.122,50627.98,3.418
"RUS",2027,1.2,2304.56,15929.529,7573.967,52352.607,3.354
"RUS",2028,1.2,2366.771,16415.241,7805.335,54135.554,3.293
"RUS",2029,1.2,2413.167,16792.024,8043.862,55973.227,3.234
"SMR",1997,NA,NA,NA,1.056,NA,0.002
"SMR",1998,7.5,NA,NA,1.148,NA,0.003
"SMR",1999,9,NA,NA,1.269,NA,0.003
"SMR",2000,2.2,1.008,NA,1.326,NA,0.003
"SMR",2001,5.5,1.06,NA,1.431,NA,0.003
"SMR",2002,0.3,1.148,NA,1.458,NA,0.003
"SMR",2003,3.9,1.462,NA,1.545,NA,0.003
"SMR",2004,4.6,1.714,59313.405,1.659,57390.705,0.003
"SMR",2005,2.4,1.788,61150.61,1.752,59931.602,0.003
"SMR",2006,3.8,1.91,64498.508,1.876,63333.533,0.003
"SMR",2007,7.1,2.189,72991.531,2.063,68790.118,0.003
"SMR",2008,-0.4,2.403,79110.201,2.095,68960.361,0.003
"SMR",2009,-10.1,2.062,67011.543,1.894,61565.872,0.002
"SMR",2010,-5.8,1.883,60426.235,1.806,57951.814,0.002
"SMR",2011,-8.5,1.813,57512.891,1.686,53463.181,0.002
"SMR",2012,-7.2,1.606,50336.185,1.593,49926.11,0.002
"SMR",2013,-0.8,1.678,51986.532,1.607,49767.613,0.002
"SMR",2014,-0.6,1.674,51234.869,1.624,49714.517,0.002
"SMR",2015,2.7,1.42,43068.693,1.683,51068.473,0.001
"SMR",2016,2.3,1.468,44308.666,1.739,52488.617,0.001
"SMR",2017,0.3,1.528,45887.687,1.775,53289.786,0.001
"SMR",2018,1.5,1.656,49477.281,1.88,56169.269,0.001
"SMR",2019,2,1.616,48043.86,1.991,59183.15,0.001
"SMR",2020,-6.8,1.543,45640.984,1.92,56761.032,0.001
"SMR",2021,14.2,1.857,54733.239,2.218,65376.104,0.001
"SMR",2022,7.9,1.833,53875.751,2.563,75338.001,0.001
"SMR",2023,0.4,1.988,58249.292,2.666,78121.941,0.001
"SMR",2024,0.7,2.049,59840.628,2.749,80304.609,0.001
"SMR",2025,1.3,2.112,61518.315,2.835,82578.756,0.001
"SMR",2026,1.2,2.188,63528.453,2.923,84882.751,0.001
"SMR",2027,1.1,2.252,65183.533,3.009,87117.981,0.001
"SMR",2028,1.3,2.324,67087.012,3.104,89581.467,0.001
"SMR",2029,1.3,2.401,69098.01,3.201,92115.669,0.001
"SRB",1997,NA,23.635,NA,46.696,NA,0.109
"SRB",1998,3.3,18.529,NA,48.798,NA,0.11
"SRB",1999,-9.4,11.973,1587.882,44.825,5944.65,0.096
"SRB",2000,6.1,9.79,1302.459,48.651,6472.729,0.097
"SRB",2001,6.9,13.009,1733.695,53.169,7085.914,0.102
"SRB",2002,6.4,17.185,2291.259,57.44,7658.64,0.105
"SRB",2003,4.4,22.515,3009.723,61.144,8173.701,0.106
"SRB",2004,9,26.017,3486.086,68.457,9172.639,0.11
"SRB",2005,5.5,27.496,3695.343,74.508,10013.501,0.111
"SRB",2006,5.1,32.602,4398.828,80.729,10892.292,0.111
"SRB",2007,6.4,43.395,5878.873,88.256,11956.189,0.112
"SRB",2008,5.7,52.094,7087.453,95.043,12930.661,0.115
"SRB",2009,-2.7,45.156,6168.228,93.017,12705.845,0.113
"SRB",2010,0.7,41.369,5673.62,94.836,13006.465,0.108
"SRB",2011,2,49.28,6809.94,98.763,13647.925,0.106
"SRB",2012,-0.7,43.316,6014.914,99.917,13874.439,0.102
"SRB",2013,2.9,48.394,6752.796,104.557,14589.543,0.102
"SRB",2014,-1.6,47.062,6598.935,104.687,14678.92,0.097
"SRB",2015,1.8,39.656,5588.979,107.567,15160.103,0.096
"SRB",2016,3.3,40.693,5765.203,112.214,15898.14,0.096
"SRB",2017,2.1,44.179,6292.546,116.624,16611.055,0.094
"SRB",2018,4.5,50.641,7252.404,123.717,17717.93,0.094
"SRB",2019,4.3,51.514,7417.206,136.744,19688.953,0.098
"SRB",2020,-0.9,53.356,7733.803,138.44,20066.296,0.1
"SRB",2021,7.7,62.787,9186.968,154.287,22575.326,0.099
"SRB",2022,2.5,63.563,9537.684,169.502,25433.703,0.098
"SRB",2023,2.5,75.187,11352.113,180.04,27183.331,0.098
"SRB",2024,3.9,82.55,12513.826,191.561,29038.902,0.098
"SRB",2025,4.1,88.634,13490.034,203.08,30908.809,0.099
"SRB",2026,4,95.36,14572.108,215.165,32879.676,0.1
"SRB",2027,4,102.204,15680.709,227.977,34977.387,0.101
"SRB",2028,4,109.557,16859.29,241.359,37141.833,0.102
"SRB",2029,4,117.547,18143.399,255.625,39455.612,0.103
"SVK",1993,NA,13.726,2571.858,40.266,7544.644,0.117
"SVK",1994,6.2,15.838,2950.872,43.678,8138.092,0.121
"SVK",1995,7.9,20.034,3711.964,48.104,8912.912,0.126
"SVK",1996,6.9,21.659,4004.779,52.385,9685.961,0.13
"SVK",1997,4.4,21.927,4076.513,55.656,10347.084,0.13
"SVK",1998,4.1,22.825,4236.587,58.576,10872.255,0.132
"SVK",1999,-0.1,20.867,3869.065,59.342,11002.684,0.128
"SVK",2000,1.2,20.73,3839.791,61.394,11372.067,0.123
"SVK",2001,3.3,21.421,3982.442,64.819,12050.845,0.124
"SVK",2002,4.5,24.888,4626.832,68.795,12789.599,0.126
"SVK",2003,5.5,34.085,6341.548,74.011,13769.741,0.128
"SVK",2004,5.3,43.19,8040.084,80.013,14894.734,0.128
"SVK",2005,6.6,49.116,9141.855,87.987,16376.82,0.131
"SVK",2006,8.5,57.492,10700.341,98.404,18314.85,0.135
"SVK",2007,10.8,77.239,14374.845,112.018,20847.601,0.142
"SVK",2008,5.6,97.17,18074.617,120.541,22421.846,0.146
"SVK",2009,-5.5,89.302,16591.492,114.668,21304.242,0.139
"SVK",2010,6.7,91.237,16925.867,123.857,22977.292,0.141
"SVK",2011,2.7,99.905,18526.85,129.79,24068.795,0.14
"SVK",2012,1.3,94.684,17519.973,133.95,24785.687,0.137
"SVK",2013,0.6,98.937,18284.914,137.092,25336.476,0.134
"SVK",2014,2.7,101.463,18734.166,143.241,26448.015,0.133
"SVK",2015,5.2,88.91,16399.966,152.041,28044.864,0.135
"SVK",2016,1.9,89.928,16572.743,156.469,28835.629,0.134
"SVK",2017,2.9,95.616,17591.553,163.951,30163.883,0.133
"SVK",2018,4,106.186,19508.308,170.864,31390.855,0.13
"SVK",2019,2.5,105.723,19397.274,185.132,33966.575,0.133
"SVK",2020,-3.3,106.652,19541.007,191.068,35007.86,0.137
"SVK",2021,4.8,118.642,21730.181,205.856,37703.99,0.132
"SVK",2022,1.9,115.676,21284.578,224.656,41337.183,0.13
"SVK",2023,1.6,132.832,24468.025,236.456,43555.921,0.128
"SVK",2024,2.2,142.617,26290.363,247.54,45632.207,0.127
"SVK",2025,1.9,152.479,28176.905,256.713,47438.529,0.126
"SVK",2026,2.3,160.36,29706.153,267.534,49559.857,0.124
"SVK",2027,2.6,167.774,31157.356,279.508,51907.371,0.124
"SVK",2028,2.6,175.71,32715.799,292.115,54389.494,0.123
"SVK",2029,2.3,183.368,34232.398,304.314,56811.517,0.122
"SVN",1992,NA,19.285,9646.107,23.752,11880.482,0.072
"SVN",1993,2.8,16.637,8363.794,24.995,12565.416,0.073
"SVN",1994,5.3,16.857,8474.175,26.882,13513.934,0.074
"SVN",1995,4.1,21.399,10755.993,28.571,14361.016,0.075
"SVN",1996,2.9,21.48,10792.457,29.942,15044.081,0.074
"SVN",1997,5.2,20.769,10452.26,32.033,16121.465,0.075
"SVN",1998,3.1,22.08,11123.988,33.386,16819.617,0.075
"SVN",1999,5.3,22.668,11457.877,35.642,18016.027,0.077
"SVN",2000,3.5,20.262,10193.539,37.724,18978.187,0.075
"SVN",2001,2.8,20.693,10397.982,39.664,19930.956,0.076
"SVN",2002,3.3,23.263,11666.411,41.603,20863.915,0.076
"SVN",2003,3.2,29.399,14736.002,43.78,21944.512,0.076
"SVN",2004,4.5,34.19,17125.36,47.001,23542.446,0.075
"SVN",2005,3.9,36.002,18022.5,50.343,25201.891,0.075
"SVN",2006,5.9,39.293,19613.552,54.962,27434.992,0.075
"SVN",2007,7.1,47.886,23819.362,60.481,30084.581,0.077
"SVN",2008,3.4,55.503,27609.896,63.725,31699.852,0.077
"SVN",2009,-7.6,49.921,24563.148,59.251,29153.966,0.072
"SVN",2010,1.1,47.832,23367.241,60.638,29623.436,0.069
"SVN",2011,0.7,51.19,24968.511,62.295,30385.125,0.067
"SVN",2012,-2.9,46.196,22474.535,61.605,29970.879,0.063
"SVN",2013,-0.8,47.868,23250.102,62.137,30181.077,0.061
"SVN",2014,2.8,49.527,24029.664,64.966,31520.456,0.06
"SVN",2015,2.4,42.714,20705.968,67.139,32546.117,0.06
"SVN",2016,3,44.279,21450.814,69.833,33830.836,0.06
"SVN",2017,5.2,48.136,23300.425,74.762,36188.66,0.06
"SVN",2018,4.4,53.713,25987.659,80.094,38751.258,0.061
"SVN",2019,3.5,53.916,25909.807,88.492,42525.562,0.063
"SVN",2020,-4.1,53.342,25451.13,87.812,41897.915,0.063
"SVN",2021,8.4,61.57,29194.311,97.55,46254.489,0.063
"SVN",2022,2.7,59.975,28462.153,107.325,50933.177,0.062
"SVN",2023,2.1,69.168,32673.257,113.536,53631.545,0.062
"SVN",2024,1.5,73.198,34544.168,117.993,55683.968,0.061
"SVN",2025,2.6,77.354,36495.357,123.26,58153.252,0.06
"SVN",2026,2.5,81.009,38217.756,128.686,60710.372,0.06
"SVN",2027,2.5,84.63,39931.575,134.327,63380.493,0.059
"SVN",2028,2.5,88.513,41775.462,140.208,66174.395,0.059
"SVN",2029,2.5,92.64,43739.849,146.349,69098.772,0.059
"ESP",1980,1.2,231.048,6135.682,313.982,8338.07,2.371
"ESP",1981,-0.4,204.843,5388.634,342.286,9004.227,2.314
"ESP",1982,1.2,197.89,5177.997,367.939,9627.514,2.331
"ESP",1983,1.7,173.072,4507.463,388.665,10122.347,2.311
"ESP",1984,1.7,172.597,4477.241,409.531,10623.421,2.249
"ESP",1985,2.4,181.847,4700.625,432.459,11178.769,2.223
"ESP",1986,3.4,251.618,6485.394,456.306,11761.201,2.226
"ESP",1987,5.7,318.787,8197.52,494.31,12711.045,2.265
"ESP",1988,5.3,374.535,9610.66,538.785,13825.353,2.285
"ESP",1989,5,413.106,10579.336,587.931,15056.473,2.316
"ESP",1990,3.8,536.322,13710.748,633.395,16192.389,2.316
"ESP",1991,2.5,577.166,14715.866,671.357,17117.428,2.322
"ESP",1992,0.9,630.91,16033.163,692.498,17598.287,2.102
"ESP",1993,-1.3,529.98,13426.452,699.598,17723.527,2.037
"ESP",1994,2.3,531.801,13436.388,731.218,18474.848,2.026
"ESP",1995,4.1,614.713,15494.944,777.322,19593.781,2.036
"ESP",1996,2.4,642.48,16157.469,810.719,20388.445,2.009
"ESP",1997,3.9,590.5,14811.137,856.577,21484.979,2.006
"ESP",1998,4.5,619.541,15485.291,904.914,22618.12,2.041
"ESP",1999,4.7,635.025,15790.744,961.267,23903.196,2.066
"ESP",2000,5.1,598.367,14754.682,1032.714,25464.915,2.065
"ESP",2001,3.9,627.803,15400.142,1097.355,26918.352,2.095
"ESP",2002,2.8,708.437,17102.295,1145.174,27645.506,2.096
"ESP",2003,2.9,907.736,21512.25,1202.079,28487.838,2.082
"ESP",2004,3.1,1069.344,24950.174,1272.791,29697.057,2.042
"ESP",2005,3.6,1155.306,26459.841,1359.327,31132.51,2.022
"ESP",2006,4,1261.914,28446.77,1457.938,32865.672,2.001
"ESP",2007,3.5,1476.92,32649.222,1550.339,34272.234,1.969
"ESP",2008,0.8,1635.936,35576.848,1592.31,34628.108,1.931
"ESP",2009,-3.8,1494.963,32241.569,1541.768,33251.004,1.871
"ESP",2010,0.1,1429.155,30693.281,1561.976,33545.805,1.782
"ESP",2011,-0.6,1487.307,31823.406,1584.027,33892.891,1.706
"ESP",2012,-2.9,1331.838,28478.514,1567.279,33512.922,1.606
"ESP",2013,-1.4,1362.207,29236.149,1571.194,33721.515,1.533
"ESP",2014,1.5,1380.6,29719.01,1622.881,34934.38,1.505
"ESP",2015,4.1,1206.287,25991.877,1704.482,36726.485,1.515
"ESP",2016,2.9,1242.673,26752.982,1770.83,38123.462,1.512
"ESP",2017,2.9,1321.288,28394.717,1854.71,39858.065,1.499
"ESP",2018,2.4,1432.292,30651.153,1918.773,41061.87,1.458
"ESP",2019,2,1403.651,29798.124,2075.23,44055.069,1.488
"ESP",2020,-10.9,1288.751,27214.292,1862.545,39330.971,1.339
"ESP",2021,6.7,1462.216,30893.22,2090.614,44169.787,1.345
"ESP",2022,6.2,1447.636,30402.921,2378.116,49944.642,1.38
"ESP",2023,2.7,1620.558,33895.593,2529.543,52907.924,1.373
"ESP",2024,2.9,1731.469,35788.734,2665.23,55089.205,1.37
"ESP",2025,2.1,1827.576,37361.964,2771.523,56659.487,1.355
"ESP",2026,1.8,1913.163,38706.638,2874.638,58158.975,1.337
"ESP",2027,1.6,1986.266,39792.186,2975.422,59608.62,1.318
"ESP",2028,1.6,2064.131,40983.873,3079.425,61142.811,1.299
"ESP",2029,1.6,2145.861,42274.326,3186.454,62774.446,1.281
"SWE",1980,4.6,139.571,16779.521,88.503,10639.968,0.668
"SWE",1981,4.5,127.406,15307.597,101.275,12167.997,0.685
"SWE",1982,1.4,112.404,13498.006,109.035,13093.339,0.691
"SWE",1983,2.1,103.289,12398.756,115.636,13880.937,0.688
"SWE",1984,4.3,107.628,12901.006,125.018,14985.513,0.687
"SWE",1985,2.3,112.593,13471.051,131.972,15789.646,0.678
"SWE",1986,3,148.766,17749.347,138.629,16539.864,0.676
"SWE",1987,3.3,180.937,21504.057,146.756,17441.716,0.673
"SWE",1988,2.5,204.691,24198.345,155.68,18404.364,0.66
"SWE",1989,2.7,215.436,25265.03,166.085,19477.491,0.654
"SWE",1990,0.8,258.395,30078.707,173.594,20207.386,0.635
"SWE",1991,-1.1,270.629,31307.878,177.486,20532.63,0.614
"SWE",1992,-0.9,281.588,32396.206,179.833,20689.463,0.546
"SWE",1993,-1.3,212.646,24316.028,181.693,20776.576,0.529
"SWE",1994,4,228.703,25940.638,193.025,21893.951,0.535
"SWE",1995,4.1,267.054,30218.291,205.141,23212.536,0.537
"SWE",1996,1.7,291.954,33009.711,212.458,24021.473,0.526
"SWE",1997,3.1,268.252,30319.117,222.745,25175.719,0.522
"SWE",1998,4.2,270.891,30594.173,234.812,26519.526,0.53
"SWE",1999,4.2,274.319,30956.584,248.139,28002.188,0.533
"SWE",2000,4.6,262.904,29596.993,265.512,29890.608,0.531
"SWE",2001,1.4,242.498,27219.096,275.185,30887.956,0.525
"SWE",2002,2.3,267.373,29904.825,285.826,31968.813,0.523
"SWE",2003,1.9,334.074,37219.938,296.952,33084.054,0.514
"SWE",2004,4.2,384.548,42673.53,317.681,35253.286,0.51
"SWE",2005,2.8,391.691,43291.52,336.795,37224.137,0.501
"SWE",2006,4.7,422.528,46364.062,363.415,39877.655,0.499
"SWE",2007,3.2,490.052,53365.592,385.299,41958.138,0.489
"SWE",2008,-0.9,514.617,55596.078,389.096,42035.552,0.472
"SWE",2009,-4.3,434.313,46496.896,374.835,40129.301,0.455
"SWE",2010,5.8,492.753,52333.874,401.208,42611.164,0.458
"SWE",2011,3.2,570.541,60165.568,422.442,44547.988,0.455
"SWE",2012,-0.4,549.742,57529.127,428.524,44843.979,0.439
"SWE",2013,1.1,584.128,60563.645,440.776,45700.606,0.43
"SWE",2014,2.3,577.73,59270.463,458.749,47063.912,0.425
"SWE",2015,4.4,501.698,50928.576,483.425,49073.646,0.43
"SWE",2016,2.3,514.218,51446.757,499.486,49972.834,0.426
"SWE",2017,1.8,536.084,52971.455,517.711,51155.998,0.418
"SWE",2018,1.9,551.312,53890.765,540.532,52836.996,0.411
"SWE",2019,2.5,532.169,51528.899,586.374,56777.432,0.421
"SWE",2020,-2,545.148,52522.605,595.212,57346.067,0.428
"SWE",2021,5.9,637.187,60961.254,657.494,62904.072,0.423
"SWE",2022,1.5,579.896,55115.015,714.648,67922.267,0.415
"SWE",2023,-0.2,584.914,55433.135,739.115,70046.951,0.401
"SWE",2024,0.9,609.039,57212.541,763.589,71730.789,0.392
"SWE",2025,2.4,638.78,59508.263,795.875,74143.057,0.389
"SWE",2026,2.2,667.508,61700.124,828.549,76585.724,0.385
"SWE",2027,2.2,698.075,64056.854,862.299,79126.368,0.382
"SWE",2028,2.1,728.927,66433.241,896.791,81732.123,0.378
"SWE",2029,2.1,760.93,68908.434,932.607,84455.247,0.375
"CHE",1980,5.1,122.466,19426.638,119.278,18920.953,0.901
"CHE",1981,1.6,112.129,17699.844,132.693,20945.956,0.897
"CHE",1982,-1.3,114.891,18027.725,139.004,21811.368,0.881
"CHE",1983,0.6,114.517,17865.396,145.32,22670.901,0.864
"CHE",1984,3.1,109.4,17019.366,155.184,24141.857,0.852
"CHE",1985,3.7,110.965,17187.864,166.035,25717.938,0.853
"CHE",1986,1.8,159.074,24529.567,172.488,26598.018,0.842
"CHE",1987,1.5,199.086,30520.621,179.489,27516.278,0.823
"CHE",1988,3.3,215.36,32794.286,191.919,29224.715,0.814
"CHE",1989,4.4,208.135,31440.365,208.282,31462.551,0.82
"CHE",1990,3.7,265.911,39842.782,224.099,33577.895,0.819
"CHE",1991,-0.9,269.003,39811.005,229.526,33968.691,0.794
"CHE",1992,-0.1,279.764,40883.18,234.417,34256.467,0.712
"CHE",1993,-0.1,272.006,39375.507,239.626,34688.232,0.698
"CHE",1994,1.3,301.246,43226.544,247.928,35575.83,0.687
"CHE",1995,0.6,353.058,50300.388,254.596,36272.395,0.667
"CHE",1996,0.5,340.259,48181.651,260.435,36878.355,0.645
"CHE",1997,2.2,294.858,41640.758,270.865,38252.305,0.634
"CHE",1998,2.9,303.265,42737.474,281.944,39732.877,0.636
"CHE",1999,1.6,297.579,41771.329,290.561,40786.207,0.625
"CHE",2000,4.1,279.285,38984.533,309.339,43179.604,0.619
"CHE",2001,1.6,286.773,39840.715,321.422,44654.313,0.614
"CHE",2002,0,309.594,42667.36,326.264,44964.733,0.597
"CHE",2003,-0.1,362.17,49517.32,332.361,45441.703,0.576
"CHE",2004,2.5,403.446,54786.321,349.997,47528.104,0.562
"CHE",2005,2.9,418.222,56402.171,371.284,50071.979,0.552
"CHE",2006,4.2,441.862,59238.78,398.632,53443.031,0.547
"CHE",2007,3.9,491.066,65396.963,425.505,56665.96,0.54
"CHE",2008,2.7,566.968,74669.867,445.349,58652.556,0.54
"CHE",2009,-2.3,553.913,71918.046,437.779,56839.689,0.531
"CHE",2010,3.2,598.333,76847.27,457.304,58734.087,0.522
"CHE",2011,1.9,715.799,90952.845,475.576,60428.948,0.512
"CHE",2012,1.2,686.546,86303.678,490.319,61636.57,0.502
"CHE",2013,1.9,706.776,87918.427,507.911,63180.914,0.496
"CHE",2014,2.3,726.692,89274.25,528.6,64938.552,0.49
"CHE",2015,1.6,693.845,84224.924,541.891,65779.397,0.482
"CHE",2016,2.1,687.721,82589.322,558.456,67065.649,0.477
"CHE",2017,1.4,695.505,82601.498,576.612,68481.288,0.466
"CHE",2018,2.9,725.9,85561.001,602.148,70974.49,0.458
"CHE",2019,1.2,721.89,84481.041,632.69,74042.073,0.454
"CHE",2020,-2.3,741.311,86138.871,630.065,73212.322,0.453
"CHE",2021,5.6,814.689,93966.493,711.437,82057.319,0.458
"CHE",2022,3.1,828.447,94798.83,785.928,89933.408,0.456
"CHE",2023,0.7,894.811,101510.023,820.278,93054.781,0.445
"CHE",2024,1.3,942.265,106097.643,851.136,95836.636,0.437
"CHE",2025,1.3,999.604,111716.018,878.172,98144.794,0.429
"CHE",2026,1.8,1045.766,116005.053,910.569,101007.934,0.424
"CHE",2027,1.2,1085.66,119533.938,938.428,103323.324,0.416
"CHE",2028,1.8,1134.174,123945.863,972.829,106313.57,0.41
"CHE",2029,1.2,1177.376,127709.344,1002.558,108746.863,0.403
"TJK",1992,NA,0.291,52.622,7.07,1276.974,0.021
"TJK",1993,-11.1,0.678,121.645,6.434,1154.419,0.019
"TJK",1994,-21.4,0.829,147.923,5.165,921.237,0.014
"TJK",1995,-12.5,0.569,100.448,4.614,814.166,0.012
"TJK",1996,-4.4,1.052,183.374,4.494,783.51,0.011
"TJK",1997,1.7,1.121,192.58,4.649,798.431,0.011
"TJK",1998,5.3,1.32,222.282,4.95,833.576,0.011
"TJK",1999,3.7,1.087,177.712,5.206,851.365,0.011
"TJK",2000,8.3,0.991,159.417,5.766,927.546,0.012
"TJK",2001,10.2,1.057,167.035,6.497,1026.848,0.012
"TJK",2002,9.1,1.212,187.958,7.198,1116.427,0.013
"TJK",2003,10.2,1.555,236.394,8.089,1229.948,0.014
"TJK",2004,10.6,2.073,308.844,9.187,1368.606,0.015
"TJK",2005,6.7,2.311,337.129,10.11,1475.039,0.015
"TJK",2006,7,2.811,401.586,11.152,1592.945,0.015
"TJK",2007,7.8,3.712,519.025,12.347,1726.277,0.016
"TJK",2008,7.9,5.135,702.445,13.579,1857.669,0.016
"TJK",2009,3.9,4.977,666.024,14.196,1899.638,0.017
"TJK",2010,6.5,5.642,738.287,15.302,2002.467,0.017
"TJK",2011,7.4,6.523,834.52,16.774,2146.068,0.018
"TJK",2012,7.5,7.592,949.648,18.367,2297.331,0.019
"TJK",2013,7.4,8.506,1040.15,20.062,2453.253,0.02
"TJK",2014,6.7,9.242,1105.197,21.779,2604.317,0.02
"TJK",2015,6,7.857,919.073,23.3,2725.605,0.021
"TJK",2016,6.9,6.994,800.645,25.145,2878.625,0.021
"TJK",2017,7.1,7.535,844.595,27.412,3072.654,0.022
"TJK",2018,7.6,7.762,852.341,28.565,3136.544,0.022
"TJK",2019,7.4,8.301,893.318,32.973,3548.583,0.024
"TJK",2020,4.4,8.134,858.445,35.624,3759.648,0.026
"TJK",2021,9.4,8.934,925.135,39.727,4113.977,0.026
"TJK",2022,8,10.493,1066.747,45.964,4673.073,0.027
"TJK",2023,8.3,11.855,1183.908,51.547,5147.945,0.028
"TJK",2024,6.8,12.995,1275.5,56.367,5532.774,0.029
"TJK",2025,4.5,14.164,1367.091,59.974,5788.797,0.029
"TJK",2026,4.5,15.445,1466.706,63.836,6062.057,0.03
"TJK",2027,4.5,16.828,1573.025,67.934,6350.076,0.03
"TJK",2028,4.5,18.258,1680.514,72.292,6654.143,0.031
"TJK",2029,4.5,19.808,1795.903,76.931,6975.04,0.031
"TKM",1992,NA,1.625,395.233,16.542,4022.605,0.05
"TKM",1993,-10,9.169,2207.35,15.241,3669.099,0.044
"TKM",1994,-17.3,7.765,1822.091,12.873,3020.75,0.036
"TKM",1995,-7.2,10.043,2304.517,12.197,2798.813,0.032
"TKM",1996,-6.7,4.068,916.043,11.588,2609.455,0.029
"TKM",1997,-11.3,4.584,1016.002,10.456,2317.411,0.024
"TKM",1998,6.7,4.893,1069.86,11.282,2466.734,0.025
"TKM",1999,16.5,6.595,1424.366,13.329,2878.92,0.029
"TKM",2000,18.6,8.587,1833.159,16.165,3451.034,0.032
"TKM",2001,20.4,11.855,2502.842,19.899,4201.282,0.038
"TKM",2002,15.8,14.875,3107.479,23.395,4887.348,0.043
"TKM",2003,17.1,19.533,4038.502,27.935,5775.747,0.048
"TKM",2004,14.7,24.272,4966.204,32.901,6731.714,0.053
"TKM",2005,13,29.363,5943.36,38.357,7763.934,0.057
"TKM",2006,11,36.577,7320.7,43.877,8781.673,0.06
"TKM",2007,11.1,44.388,8780.474,50.048,9900.12,0.064
"TKM",2008,14.7,36.788,7189.293,58.536,11439.317,0.071
"TKM",2009,6.1,34.562,6670.904,62.509,12065.08,0.076
"TKM",2010,16,35.164,6675.041,73.408,13934.761,0.084
"TKM",2011,12.7,44.413,8284.783,84.407,15745.27,0.091
"TKM",2012,7.2,50.252,9205.83,92.177,16886.392,0.094
"TKM",2013,-1.8,50.863,9147.926,92.102,16564.855,0.09
"TKM",2014,3.6,56.204,9924.593,97.084,17143.117,0.09
"TKM",2015,2.2,44.944,7794.133,100.101,17359.229,0.089
"TKM",2016,-0.5,42.876,7306.006,100.581,17138.884,0.086
"TKM",2017,2.1,45.902,7690.915,104.574,17521.385,0.085
"TKM",2018,1.7,49.299,8128.406,115.649,19068.035,0.088
"TKM",2019,-3.7,53.035,8611.769,123.474,20049.621,0.089
"TKM",2020,-2.1,52.385,8381.012,119.913,19184.739,0.086
"TKM",2021,-0.3,60.934,9608.222,142.018,22393.752,0.091
"TKM",2022,5.3,77.963,12123.362,160.23,24916.16,0.093
"TKM",2023,2,77.716,11926.706,169.272,25977.504,0.092
"TKM",2024,2.3,83.883,12713.274,177.365,26881.366,0.091
"TKM",2025,2.3,91.185,13656.608,184.749,27669.54,0.09
"TKM",2026,2.3,99.296,14704.003,192.523,28509.334,0.09
"TKM",2027,2.3,108.379,15876.52,200.584,29383.684,0.089
"TKM",2028,2.3,118.491,17178.968,208.967,30296.108,0.088
"TKM",2029,2.3,129.706,18617.825,217.702,31248.541,0.088
"UKR",1991,NA,NA,NA,NA,8747.46,NA
"UKR",1992,-9.9,22.193,427.863,416.824,8035.87,1.265
"UKR",1993,-14.2,35.025,677.261,366.111,7079.341,1.066
"UKR",1994,-22.9,38.012,740.97,288.299,5619.826,0.799
"UKR",1995,-12.2,38.275,752.339,258.433,5079.862,0.677
"UKR",1996,-10,46.083,914.348,236.849,4699.376,0.587
"UKR",1997,-3,51.867,1037.893,233.705,4676.574,0.547
"UKR",1998,-1.9,43.315,874.265,231.841,4679.427,0.523
"UKR",1999,-0.2,32.661,664.99,234.652,4777.596,0.504
"UKR",2000,5.9,32.331,664.376,254.125,5222.077,0.508
"UKR",2001,8.8,37.863,784.864,282.714,5860.453,0.54
"UKR",2002,5.3,42.339,885.315,302.324,6321.708,0.553
"UKR",2003,9.5,50.096,1055.946,337.58,7115.62,0.585
"UKR",2004,11.8,64.747,1374.656,387.563,8228.418,0.622
"UKR",2005,3.1,85.996,1839.515,412.107,8815.275,0.613
"UKR",2006,7.6,107.767,2319.286,457.102,9837.406,0.627
"UKR",2007,8.2,143.26,3101.388,507.984,10997.156,0.645
"UKR",2008,2.2,181.313,3944.724,529.161,11512.654,0.642
"UKR",2009,-15.1,117.079,2557.279,452.028,9873.363,0.548
